specimen_id,coord_id,x,y,z
1,85,2.824584751240696,-0.0806869287580994,1.3047121125854515
1,86,2.8618967612508475,-0.0776091188769665,1.2774828757378274
1,87,2.8985607424062305,-0.0743931615748745,1.2494026185644351
1,88,2.9345584421275737,-0.0710279064470983,1.2204901346159465
1,89,2.9698719778449396,-0.0675000275226775,1.1907647325700963
1,90,3.0044837912847955,-0.063793357874897,1.160246303033472
1,91,3.0383765698245715,-0.0598879313938853,1.1289554332531049
1,92,3.071533143461148,-0.0557585504737363,1.0969135740927314
1,93,3.1039362971987443,-0.0513725580325979,1.064143333987962
1,94,3.1355684568104647,-0.0466861815145146,1.0306689803144158
1,95,3.16641110394045,-0.0416381207998692,0.9965173681099926
1,96,3.196443566735598,-0.0361372617148278,0.9617198370057556
1,97,3.225640190202963,-0.0300360136337004,0.9263165954146216
1,98,3.2539620927207897,-0.0230603678653325,0.890369268178813
1,99,3.2813218928497383,-0.0145515863155394,0.8540135346107767
1,100,3.3066777402762817,0.0,0.818764708948382
1,101,3.2813218928497383,0.0145515863155394,0.8540135346107767
1,102,3.2539620927207897,0.0230603678653325,0.890369268178813
1,103,3.225640190202963,0.0300360136337004,0.9263165954146216
1,104,3.196443566735598,0.0361372617148278,0.9617198370057556
1,105,3.16641110394045,0.0416381207998692,0.9965173681099926
1,106,3.1355684568104647,0.0466861815145146,1.0306689803144158
1,107,3.1039362971987443,0.0513725580325979,1.064143333987962
1,108,3.071533143461148,0.0557585504737363,1.0969135740927314
1,109,3.0383765698245715,0.0598879313938853,1.1289554332531049
1,110,3.0044837912847955,0.063793357874897,1.160246303033472
1,111,2.9698719778449396,0.0675000275226775,1.1907647325700963
1,112,2.9345584421275737,0.0710279064470983,1.2204901346159465
1,113,2.8985607424062305,0.0743931615748745,1.2494026185644351
1,114,2.8618967612508475,0.0776091188769665,1.2774828757378274
1,115,2.824584751240696,0.0806869287580994,1.3047121125854515
1,116,2.7866433677704947,0.0836360410609628,1.331072007304737
1,117,2.748091692011248,0.0864645527979079,1.3565446831617998
1,118,2.7089492472062777,0.0891794682098772,1.3811126932062114
1,119,2.6692360103003283,0.0917868969107285,1.404759013028009
1,120,2.6289724201316367,0.0942922073467238,1.4274670392805306
1,121,2.5881793830032516,0.0967001473821462,1.4492205924389747
1,122,2.546878276192101,0.0990149402846875,1.470003922752885
1,123,2.5050909497758544,0.1012403620191994,1.4898017186561274
1,124,2.4628397270452673,0.1033798041429846,1.508599117116838
1,125,2.4201474037099673,0.1054363254710446,1.5263817156059294
1,126,2.3770372460024034,0.1074126948828752,1.5431355853711552
1,127,2.3335329877329185,0.109311427068942,1.5588472857262972
1,128,2.2896588263518245,0.111134812596299,1.5735038791676843
1,129,2.2454394180584267,0.1128849433631022,1.587092947172328
1,130,2.200899871986731,0.1145637342798756,1.599602606571637
1,131,2.156065743500442,0.1161729418398097,1.6110215264742458
1,132,2.1109630265861443,0.1177141801060519,1.6213389456231364
1,133,2.065618145327977,0.1191889345401994,1.630544690057634
1,134,2.0200579444635256,0.1205985740153514,1.6386291910160786
1,135,1.9743096790172547,0.1219443612935364,1.6455835030223445
1,136,1.928401003007996,0.1232274621969989,1.6513993221275187
1,137,1.8823599572163296,0.1244489536626763,1.656069004238127
1,138,1.8362149559976673,0.1256098308369257,1.659585583444891
1,139,1.78999477313371,0.1267110133414695,1.6619427902939492
1,140,1.7437285267165124,0.1277533508202873,1.6631350699631955
1,141,1.6974456630575332,0.1287376278597982,1.6631576003153787
1,142,1.651175939612011,0.1296645683603595,1.6620063097436983
1,143,1.6049494069151011,0.1305348394252562,1.659677894737825
1,144,1.5587963895295829,0.131349054823494,1.6561698371179665
1,145,1.5127474660041007,0.1321077780744499,1.6514804209076592
1,146,1.4668334478410054,0.1328115251954988,1.6456087487966164
1,147,1.4210853574799365,0.1334607671478647,1.638554758104069
1,148,1.3755344053071583,0.1340559320109587,1.6303192361785657
1,149,1.330211965703217,0.1345974069112089,1.6209038351776648
1,150,1.2851495521328269,0.1350855397277291,1.610311086218977
1,151,1.240378791288073,0.1355206405940084,1.5985444128445505
1,152,1.1959313963191651,0.1359029832120582,1.5856081436694534
1,153,1.1518391391845202,0.1362328059930436,1.5715075241472607
1,154,1.108133822141556,0.136510313036302,1.556248727431227
1,155,1.0648472483602656,0.1367356749567617,1.5398388644058365
1,156,1.0220111917181094,0.1369090295690724,1.5222859927192178
1,157,0.9796573658567784,0.1370304824352179,1.5035991246562028
1,158,0.9378173925325236,0.1371001072809614,1.4837882338532535
1,159,0.8965227692394846,0.1371179462851496,1.4628642609479048
1,160,0.8558048362231222,0.1370840102446558,1.440839117946914
1,161,0.8156947429076362,0.1369982786165336,1.4177256913320009
1,162,0.7762234137448486,0.1368606994377876,1.393537843933199
1,163,0.737421513556793,0.1366711891219918,1.3682904154767588
1,164,0.6993194125290272,0.1364296321308133,1.3419992216148626
1,165,0.6619471508694378,0.1361358805172808,1.3146810515026297
1,166,0.6253344031033368,0.1357897533363668,1.2863536640191275
1,167,0.5895104421262283,0.1353910359171052,1.2570357825031548
1,168,0.5545041032016268,0.1349394789890085,1.226747087834831
1,169,0.520343747866704,0.1344347976539628,1.1955082099982284
1,170,0.4870572277528868,0.133876670193021,1.1633407181691011
1,171,0.4546718485097636,0.1332647366955603,1.1302671091750998
1,172,0.42321433397816,0.1325985974960598,1.096310794265171
1,173,0.3927107905419161,0.131877811401247,1.0614960843433674
1,174,0.3631866717149526,0.131101893687497,1.0258481736681098
1,175,0.3346667432169801,0.130270313845055,0.9893931218640604
1,176,0.3071750486075347,0.1293824930418268,0.9521578342887724
1,177,0.2807348753631611,0.1284378012750059,0.914170040925016
1,178,0.2553687214526268,0.1274355541735688,0.8754582738052068
1,179,0.2310982630199896,0.1263750094084875,0.8360518426341138
1,180,0.2079443229708055,0.1252553626601923,0.7959808088900114
1,181,0.1859268399447195,0.1240757430840928,0.755275958783704
1,182,0.1650648384184203,0.1228352082045335,0.7139687746701223
1,183,0.1453763998407977,0.1215327381549939,0.672091405075162
1,184,0.1268786348791811,0.1201672291671477,0.6296766333929955
1,185,0.1095876572018407,0.1187374861929036,0.5867578451685161
1,186,0.0935185581961637,0.1172422145209236,0.5433689943478451
1,187,0.0786853829750269,0.1156800102212568,0.4995445684151398
1,188,0.0651011077770509,0.114049349217216,0.455319552474899
1,189,0.0527776187829146,0.1123485747405779,0.4107293923889362
1,190,0.0417256923272826,0.1105758828721221,0.3658099570816027
1,191,0.0319549766124197,0.1087293058010954,0.3205975001029731
1,192,0.0234739748626293,0.1068066923499005,0.2751286205903243
1,193,0.0162900299846912,0.1048056851979968,0.2294402237506682
1,194,0.0104093105857444,0.1027236940931687,0.1835694810380216
1,195,0.0058367985237067,0.1005578641471005,0.1375537901640704
1,196,0.0025762777598088,0.0983050380587831,0.0914307351752026
1,197,0.0006303249901801,0.0959617107695984,0.0452380468084484
1,198,0.0,0.0925891463788464,0.0
1,199,0.0,0.0462945731894232,0.0
2,0,0.0,0.0,0.0
2,1,0.0,-0.0382531811965522,0.0
2,2,0.0,-0.0765063623931044,0.0
2,3,4.689371912392069e-09,-0.1146505813073483,0.000118103931718
2,4,0.000491897997884,-0.1176650052714335,0.0382480958098273
2,5,0.0019616385744887,-0.1205618717866915,0.0763620440819594
2,6,0.0044088201243945,-0.1233460269731366,0.1144341446788534
2,7,0.007832269053309,-0.1260218167443757,0.1524386871208997
2,8,0.0122300557434014,-0.1285931550091466,0.1903500684449602
2,9,0.0175995028040612,-0.1310635800219615,0.2281428088654708
2,10,0.0239371937740791,-0.1334363013197008,0.2657915686175581
2,11,0.0312389818128141,-0.1357142391065441,0.3032711656799073
2,12,0.0394999985284668,-0.1379000575264719,0.340556594123011
2,13,0.0487146631744436,-0.1399961929469616,0.3776230428543546
2,14,0.0588766920953698,-0.1420048781394095,0.4144459146348519
2,15,0.0699791087078637,-0.1439281630602573,0.4510008451818736
2,16,0.082014253817314,-0.145767932797023,0.4872637223078488
2,17,0.0949737965863862,-0.1475259231347995,0.5232107049181078
2,18,0.1088487459085349,-0.1492037341136534,0.5588182418656111
2,19,0.1236294623859938,-0.1508028418800869,0.5940630905308765
2,20,0.1393056708338321,-0.1523246090821846,0.6289223350920682
2,21,0.1558664732875888,-0.1537702940151431,0.663373404439745
2,22,0.1733003626723078,-0.1551410586892336,0.6973940896116422
2,23,0.191595236743709,-0.1564379759641124,0.7309625608835357
2,24,0.2107384125942499,-0.1576620358704001,0.7640573843464159
2,25,0.2307166418149987,-0.1588141512205497,0.7966575378586084
2,26,0.2515161260215492,-0.1598951625954056,0.8287424264831539
2,27,0.2731225328547642,-0.1609058427798749,0.8602918973091134
2,28,0.2955210125047151,-0.1618469007102859,0.8912862535744471
2,29,0.3186962143848613,-0.1627189849869043,0.9217062683059112
2,30,0.3426323040761425,-0.1635226869973872,0.9515331973920764
2,31,0.3673129808503499,-0.164258543690431,0.980748791813164
2,32,0.3927214955002618,-0.1649270400333004,1.0093353091700088
2,33,0.4188406683603452,-0.1655286111821487,1.0372755245767122
2,34,0.4456529075239969,-0.166063644389912,1.0645527408924589
2,35,0.4731402273114573,-0.166532480672977,1.091150798210084
2,36,0.5012842669587976,-0.1669354162546837,1.1170540825833923
2,37,0.5300663094173983,-0.1672727038009551,1.1422475340658718
2,38,0.5594673002283748,-0.1675445534608861,1.1667166540749745
2,39,0.5894678664895008,-0.1677511337229063,1.190447512034768
2,40,0.6200483359237123,-0.1678925720951208,1.213426751244284
2,41,0.6511887559516426,-0.1679689556165837,1.2356415940498615
2,42,0.6828689127177034,-0.1679803312045262,1.2570798463627222
2,43,0.7150683500693222,-0.1679267058409293,1.2777299015001122
2,44,0.7477663885143272,-0.1678080466002531,1.2975807432760966
2,45,0.780942144083089,-0.1676242805185911,1.316621948408239
2,46,0.8145745470332995,-0.1673752943029803,1.3348436883129249
2,47,0.8486423603863483,-0.1670609338780347,1.352236730291258
2,48,0.8831241983180256,-0.1666810037654622,1.3687924380332277
2,49,0.9179985443664966,-0.1662352662903243,1.3845027714634013
2,50,0.9532437693975244,-0.1657234406061046,1.3993602860130956
2,51,0.9888381493046816,-0.1651452015286902,1.4133581313472945
2,52,1.0247598824345352,-0.1645001781672395,1.426490049548604
2,53,1.060987106742523,-0.1637879523375347,1.4387503727076485
2,54,1.0974979166214534,-0.1630080567407673,1.4501340200355528
2,55,1.1342703793941875,-0.1621599728877002,1.4606364945040198
2,56,1.1712825514717748,-0.1612431287447361,1.4702538789750246
2,57,1.2085124941541778,-0.1602568960744939,1.4789828318418936
2,58,1.2459382890405202,-0.1592005874389595,1.4868205822566016
2,59,1.283538053023591,-0.1580734528280063,1.4937649250263725
2,60,1.3212899528735442,-0.1568746758699061,1.4998142151402645
2,61,1.3591722193979303,-0.1556033695732027,1.5049673619372983
2,62,1.3971631611606743,-0.1542585715407371,1.5092238229461865
2,63,1.4352411777420313,-0.1528392385864216,1.512583597438611
2,64,1.4733847725216107,-0.1513442406731758,1.5150472197643552
2,65,1.5115725649741811,-0.1497723540758089,1.5166157524836037
2,66,1.549783302464057,-0.1481222536549616,1.517290779318191
2,67,1.5879958715201044,-0.1463925041067693,1.5170743979627688
2,68,1.6261893085718129,-0.1445815500267053,1.515969212799246
2,69,1.6643428101248243,-0.1426877045938761,1.513978327572188
2,70,1.7024357423523142,-0.1407091366422464,1.5111053380869406
2,71,1.7404476500730524,-0.1386438558357535,1.5073543249760728
2,72,1.7783582650794114,-0.1364896956022222,1.5027298465966517
2,73,1.8161475137699103,-0.1342442934026604,1.4972369321367884
2,74,1.8537955240304784,-0.1319050678128652,1.4908810750297767
2,75,1.8912826312962123,-0.1294691917664204,1.4836682268019767
2,76,1.9285893837025516,-0.1269335611426718,1.4756047914811727
2,77,1.96569654620587,-0.1242947576669856,1.4666976207226123
2,78,2.002585103517447,-0.1215490048049919,1.4569540098624378
2,79,2.039236261645003,-0.1186921149511631,1.4463816951695008
2,80,2.0756314477701663,-0.1157194256966754,1.4349888526583223
2,81,2.111752308089903,-0.112625722255737,1.422784098923139
2,82,2.1475807031054015,-0.1094051421491711,1.4097764945949716
2,83,2.183098699642302,-0.1060510568605922,1.3959755512592134
2,84,2.2182885585893044,-0.1025559231942545,1.3813912429987087
2,85,2.253132716897001,-0.0989110941567768,1.3660340242146891
2,86,2.2876137617120467,-0.0951065748391428,1.3499148561536949
2,87,2.3217143941630347,-0.0911307020330864,1.3330452452969892
2,88,2.35541737400704,-0.0869697163863699,1.3154373008893914
2,89,2.3887054458589874,-0.0826071774755623,1.2971038158210029
2,90,2.4215612236857527,-0.0780231458487054,1.2780583896802766
2,91,2.453967018737057,-0.0731930041335764,1.2583156136445977
2,92,2.485904568835608,-0.0680856987224247,1.2378913595440837
2,93,2.5173545947730696,-0.062661004725475,1.216803249757085
2,94,2.5482960337378584,-0.0568650439833438,1.1950714611150626
2,95,2.578704607121975,-0.0506224375291241,1.172720206098891
2,96,2.6085499009083923,-0.043821296039238,1.1497807145114296
2,97,2.6377885069698217,-0.0362807541684813,1.1262981273836168
2,98,2.66634420169827,-0.0276662395780922,1.1023510954901852
2,99,2.6940239322724846,-0.0171799242445298,1.078133345633293
2,100,2.7187700530472307,0.0,1.0556003890712016
2,101,2.6940239322724846,0.0171799242445298,1.078133345633293
2,102,2.66634420169827,0.0276662395780922,1.1023510954901852
2,103,2.6377885069698217,0.0362807541684813,1.1262981273836168
2,104,2.6085499009083923,0.043821296039238,1.1497807145114296
2,105,2.578704607121975,0.0506224375291241,1.172720206098891
2,106,2.5482960337378584,0.0568650439833438,1.1950714611150626
2,107,2.5173545947730696,0.062661004725475,1.216803249757085
2,108,2.485904568835608,0.0680856987224247,1.2378913595440837
2,109,2.453967018737057,0.0731930041335764,1.2583156136445977
2,110,2.4215612236857527,0.0780231458487054,1.2780583896802766
2,111,2.3887054458589874,0.0826071774755623,1.2971038158210029
2,112,2.35541737400704,0.0869697163863699,1.3154373008893914
2,113,2.3217143941630347,0.0911307020330864,1.3330452452969892
2,114,2.2876137617120467,0.0951065748391428,1.3499148561536949
2,115,2.253132716897001,0.0989110941567768,1.3660340242146891
2,116,2.2182885585893044,0.1025559231942545,1.3813912429987087
2,117,2.183098699642302,0.1060510568605922,1.3959755512592134
2,118,2.1475807031054015,0.1094051421491711,1.4097764945949716
2,119,2.111752308089903,0.112625722255737,1.422784098923139
2,120,2.0756314477701663,0.1157194256966754,1.4349888526583223
2,121,2.039236261645003,0.1186921149511631,1.4463816951695008
2,122,2.002585103517447,0.1215490048049919,1.4569540098624378
2,123,1.96569654620587,0.1242947576669856,1.4666976207226123
2,124,1.9285893837025516,0.1269335611426718,1.4756047914811727
2,125,1.8912826312962123,0.1294691917664204,1.4836682268019767
2,126,1.8537955240304784,0.1319050678128652,1.4908810750297767
2,127,1.8161475137699103,0.1342442934026604,1.4972369321367884
2,128,1.7783582650794114,0.1364896956022222,1.5027298465966517
2,129,1.7404476500730524,0.1386438558357535,1.5073543249760728
2,130,1.7024357423523142,0.1407091366422464,1.5111053380869406
2,131,1.6643428101248243,0.1426877045938761,1.513978327572188
2,132,1.6261893085718129,0.1445815500267053,1.515969212799246
2,133,1.5879958715201044,0.1463925041067693,1.5170743979627688
2,134,1.549783302464057,0.1481222536549616,1.517290779318191
2,135,1.5115725649741811,0.1497723540758089,1.5166157524836037
2,136,1.4733847725216107,0.1513442406731758,1.5150472197643552
2,137,1.4352411777420313,0.1528392385864216,1.512583597438611
2,138,1.3971631611606743,0.1542585715407371,1.5092238229461865
2,139,1.3591722193979303,0.1556033695732027,1.5049673619372983
2,140,1.3212899528735442,0.1568746758699061,1.4998142151402645
2,141,1.283538053023591,0.1580734528280063,1.4937649250263725
2,142,1.2459382890405202,0.1592005874389595,1.4868205822566016
2,143,1.2085124941541778,0.1602568960744939,1.4789828318418936
2,144,1.1712825514717748,0.1612431287447361,1.4702538789750246
2,145,1.1342703793941875,0.1621599728877002,1.4606364945040198
2,146,1.0974979166214534,0.1630080567407673,1.4501340200355528
2,147,1.060987106742523,0.1637879523375347,1.4387503727076485
2,148,1.0247598824345352,0.1645001781672395,1.426490049548604
2,149,0.9888381493046816,0.1651452015286902,1.4133581313472945
2,150,0.9532437693975244,0.1657234406061046,1.3993602860130956
2,151,0.9179985443664966,0.1662352662903243,1.3845027714634013
2,152,0.8831241983180256,0.1666810037654622,1.3687924380332277
2,153,0.8486423603863483,0.1670609338780347,1.352236730291258
2,154,0.8145745470332995,0.1673752943029803,1.3348436883129249
2,155,0.780942144083089,0.1676242805185911,1.316621948408239
2,156,0.7477663885143272,0.1678080466002531,1.2975807432760966
2,157,0.7150683500693222,0.1679267058409293,1.2777299015001122
2,158,0.6828689127177034,0.1679803312045262,1.2570798463627222
2,159,0.6511887559516426,0.1679689556165837,1.2356415940498615
2,160,0.6200483359237123,0.1678925720951208,1.213426751244284
2,161,0.5894678664895008,0.1677511337229063,1.190447512034768
2,162,0.5594673002283748,0.1675445534608861,1.1667166540749745
2,163,0.5300663094173983,0.1672727038009551,1.1422475340658718
2,164,0.5012842669587976,0.1669354162546837,1.1170540825833923
2,165,0.4731402273114573,0.166532480672977,1.091150798210084
2,166,0.4456529075239969,0.166063644389912,1.0645527408924589
2,167,0.4188406683603452,0.1655286111821487,1.0372755245767122
2,168,0.3927214955002618,0.1649270400333004,1.0093353091700088
2,169,0.3673129808503499,0.164258543690431,0.980748791813164
2,170,0.3426323040761425,0.1635226869973872,0.9515331973920764
2,171,0.3186962143848613,0.1627189849869043,0.9217062683059112
2,172,0.2955210125047151,0.1618469007102859,0.8912862535744471
2,173,0.2731225328547642,0.1609058427798749,0.8602918973091134
2,174,0.2515161260215492,0.1598951625954056,0.8287424264831539
2,175,0.2307166418149987,0.1588141512205497,0.7966575378586084
2,176,0.2107384125942499,0.1576620358704001,0.7640573843464159
2,177,0.191595236743709,0.1564379759641124,0.7309625608835357
2,178,0.1733003626723078,0.1551410586892336,0.6973940896116422
2,179,0.1558664732875888,0.1537702940151431,0.663373404439745
2,180,0.1393056708338321,0.1523246090821846,0.6289223350920682
2,181,0.1236294623859938,0.1508028418800869,0.5940630905308765
2,182,0.1088487459085349,0.1492037341136534,0.5588182418656111
2,183,0.0949737965863862,0.1475259231347995,0.5232107049181078
2,184,0.082014253817314,0.145767932797023,0.4872637223078488
2,185,0.0699791087078637,0.1439281630602573,0.4510008451818736
2,186,0.0588766920953698,0.1420048781394095,0.4144459146348519
2,187,0.0487146631744436,0.1399961929469616,0.3776230428543546
2,188,0.0394999985284668,0.1379000575264719,0.340556594123011
2,189,0.0312389818128141,0.1357142391065441,0.3032711656799073
2,190,0.0239371937740791,0.1334363013197008,0.2657915686175581
2,191,0.0175995028040612,0.1310635800219615,0.2281428088654708
2,192,0.0122300557434014,0.1285931550091466,0.1903500684449602
2,193,0.007832269053309,0.1260218167443757,0.1524386871208997
2,194,0.0044088201243945,0.1233460269731366,0.1144341446788534
2,195,0.0019616385744887,0.1205618717866915,0.0763620440819594
2,196,0.000491897997884,0.1176650052714335,0.0382480958098273
2,197,4.689371912392069e-09,0.1146505813073483,0.000118103931718
2,198,0.0,0.0765063623931044,0.0
2,199,0.0,0.0382531811965522,0.0
3,0,0.0,0.0,0.0
3,1,0.0,-0.0386399048500805,0.0
3,2,0.0,-0.077279809700161,0.0
3,3,2.182938305277642e-06,-0.1136000627785355,0.0025096759658621
3,4,0.0005835580318548,-0.1165725863435203,0.0410295277363723
3,5,0.0021936967594338,-0.1194292607800129,0.079528875353013
3,6,0.0048320006173932,-0.1221748432301626,0.1179795458841693
3,7,0.00849700946904,-0.1248136010448181,0.1563534646095661
3,8,0.0131864127363181,-0.1273493783780585,0.1946226734318235
3,9,0.0188970582811719,-0.1297856512393768,0.2327593508592502
3,10,0.0256249618405267,-0.1321255733710529,0.2707358330399235
3,11,0.0333653165933653,-0.134372014761449,0.3085246355625228
3,12,0.0421125031074842,-0.1365275941944798,0.3460984757580631
3,13,0.0518600997434915,-0.1385947069291244,0.3834302953040637
3,14,0.0626008935382892,-0.1405755483715426,0.4204932829789656
3,15,0.0743268917220891,-0.1424721344258888,0.457260897408779
3,16,0.0870293337658588,-0.1442863190739458,0.4937068897296411
3,17,0.1006987042233951,-0.1460198096279872,0.5298053259951373
3,18,0.1153247460681542,-0.1476741800183787,0.5655306093442104
3,19,0.130896474869112,-0.1492508824118988,0.6008575017364695
3,20,0.1474021934772965,-0.150751257404578,0.6357611453116168
3,21,0.1648295075295057,-0.1521765429909999,0.6702170831830783
3,22,0.1831653414973195,-0.1535278824782141,0.704201279723681
3,23,0.2023959552053332,-0.1548063314849555,0.7376901403457635
3,24,0.2225069611417817,-0.1560128641444147,0.7706605305569766
3,25,0.2434833424033383,-0.1571483786103541,0.8030897943018153
3,26,0.2653094710543376,-0.1582137019511011,0.8349557716707192
3,27,0.2879691272132308,-0.1592095945032697,0.8662368157285728
3,28,0.3114455184514731,-0.1601367537464587,0.8969118086789679
3,29,0.3357212994226388,-0.160995817751271,0.92696017741725
3,30,0.3607785921093861,-0.1617873682454802,0.9563619081486469
3,31,0.386599006561791,-0.1625119333367843,0.9850975600867145
3,32,0.4131636618766878,-0.1631699899251372,1.013148278385036
3,33,0.4404532074166687,-0.163761965832975,1.0404958062800025
3,34,0.4684478443156462,-0.1642882416776064,1.0671224963643209
3,35,0.4971273472692669,-0.1647491525065331,1.0930113209379684
3,36,0.5264710864778426,-0.1651449892133845,1.1181458815205587
3,37,0.5564580496876468,-0.1654759997494418,1.1425104175519152
3,38,0.5870668643426383,-0.1657423901433087,1.1660898142333174
3,39,0.6182758198599169,-0.1659443253391157,1.1888696094424387
3,40,0.650062889919522,-0.1660819298616676,1.210835999807487
3,41,0.6824057547055584,-0.1661552883151265,1.231975845992627
3,42,0.7152818230981626,-0.1661644457201264,1.252276677166163
3,43,0.7486682548373118,-0.1661094076926018,1.2717266945717238
3,44,0.7825419825692599,-0.1659901404660682,1.2903147742873855
3,45,0.8168797337091322,-0.1658065707575689,1.308030469250968
3,46,0.8516580521118847,-0.1655585854759885,1.324864010541606
3,47,0.886853319571989,-0.1652460312698953,1.340806307835001
3,48,0.922441777092988,-0.164868713910484,1.3558489490906565
3,49,0.9583995458673976,-0.1644263975035236,1.3699841995569677
3,50,0.9947026479439088,-0.1639188035224307,1.383205000122301
3,51,1.031327026577484,-0.1633456096526657,1.3955049649910762
3,52,1.068248566250061,-0.1627064484355352,1.4068783786673764
3,53,1.1054431122981196,-0.1620009056971451,1.417320192386928
