specimen_id,coord_id,x,y
2,95,285,624
2,96,277,634
2,97,272,644
2,98,269,654
2,99,262,672
2,100,261,682
2,101,260,692
2,102,258,713
2,103,255,723
2,104,254,733
2,105,255,753
2,106,253,763
2,107,253,773
2,108,250,793
2,109,250,803
2,110,250,813
2,111,246,834
2,112,246,844
2,113,246,854
2,114,243,874
2,115,243,884
2,116,243,894
2,117,241,914
2,118,239,924
2,119,241,934
2,120,246,953
2,121,244,963
2,122,243,973
2,123,245,990
2,124,243,1000
2,125,235,1009
2,126,215,1017
2,127,205,1018
2,128,195,1020
2,129,185,1020
2,130,164,1020
2,131,154,1018
2,132,144,1015
2,133,126,1001
2,134,122,992
2,135,121,982
2,136,125,964
2,137,123,954
2,138,129,947
2,139,129,927
2,140,129,917
2,141,127,907
2,142,125,887
2,143,124,877
2,144,124,867
2,145,121,847
2,146,121,837
2,147,119,826
2,148,117,806
2,149,116,796
2,150,116,786
2,151,113,766
2,152,113,756
2,153,111,746
2,154,111,736
2,155,108,716
2,156,108,705
2,157,106,696
2,158,105,676
2,159,103,666
2,160,100,656
2,161,91,636
2,162,83,626
2,163,76,616
2,164,67,596
2,165,62,585
2,166,59,575
2,167,55,555
3,0,49,333
3,1,49,325
3,2,49,318
3,3,50,310
3,4,50,302
3,5,50,295
3,6,51,287
3,7,50,279
3,8,50,264
3,9,50,256
3,10,50,248
3,11,49,241
3,12,50,233
3,13,51,225
3,14,52,218
3,15,52,210
3,16,52,202
3,17,53,194
3,18,54,187
3,19,54,179
3,20,53,171
3,21,52,164
3,22,52,148
3,23,54,141
3,24,54,133
3,25,55,125
3,26,55,117
3,27,55,110
3,28,55,102
3,29,56,94
3,30,56,87
3,31,56,79
3,32,56,71
3,33,57,64
3,34,59,56
3,35,60,48
3,36,63,40
3,37,73,26
3,38,80,23
3,39,86,20
3,40,94,17
3,41,102,16
3,42,109,15
3,43,117,14
3,44,125,14
3,45,133,14
3,46,140,13
3,47,148,13
3,48,155,11
3,49,162,13
3,50,170,11
3,51,184,11
3,52,192,13
3,53,200,13
3,54,208,14
3,55,215,15
3,56,223,16
3,57,231,17
3,58,238,18
3,59,246,20
3,60,254,22
3,61,260,24
3,62,268,26
3,63,276,29
3,64,284,33
3,65,288,40
3,66,291,56
3,67,291,63
3,68,291,71
3,69,291,79
3,70,291,86
3,71,291,94
3,72,291,102
3,73,291,110
3,74,291,117
3,75,290,125
3,76,290,133
3,77,290,140
3,78,291,148
3,79,291,156
3,80,291,171
3,81,290,179
3,82,290,187
3,83,290,194
3,84,290,202
3,85,290,210
3,86,290,217
3,87,290,225
3,88,290,233
3,89,290,240
3,90,290,248
3,91,288,256
3,92,288,264
3,93,288,271
3,94,288,279
3,95,286,294
3,96,286,302
3,97,286,310
3,98,286,317
3,99,286,325
3,100,286,333
3,101,286,341
3,102,286,348
3,103,285,356
3,104,284,364
3,105,282,371
3,106,277,379
3,107,273,387
3,108,269,394
3,109,265,401
3,110,258,416
3,111,253,423
3,112,250,431
3,113,245,439
3,114,242,446
3,115,239,453
3,116,236,461
3,117,233,468
3,118,230,476
3,119,227,484
3,120,226,492
3,121,222,499
3,122,220,507
3,123,218,515
3,124,213,529
3,125,212,537
3,126,211,544
3,127,208,552
3,128,207,560
3,129,207,568
3,130,206,575
3,131,206,583
3,132,212,590
3,133,212,597
3,134,211,605
3,135,209,613
3,136,207,620
3,137,208,627
3,138,213,631
3,139,208,646
3,140,202,651
3,141,194,654
3,142,187,654
3,143,179,654
3,144,171,654
3,145,164,654
3,146,156,654
3,147,148,654
3,148,140,654
3,149,133,652
3,150,125,651
3,151,117,647
3,152,115,640
3,153,116,626
3,154,119,622
3,155,117,614
3,156,115,606
3,157,114,598
3,158,114,591
3,159,119,585
3,160,119,577
3,161,119,570
3,162,118,562
3,163,117,554
3,164,116,547
3,165,114,539
3,166,113,531
3,167,110,523
3,168,107,508
3,169,105,501
3,170,103,494
3,171,101,486
3,172,98,478
3,173,95,471
3,174,94,463
3,175,90,455
3,176,88,447
3,177,85,440
3,178,81,433
3,179,79,425
3,180,75,418
3,181,72,410
3,182,66,395
3,183,62,387
3,184,59,379
3,185,54,371
3,186,51,364
3,187,49,356
3,188,48,348
4,0,91,426
4,1,91,416
4,2,90,395
4,3,91,385
4,4,91,374
4,5,91,354
4,6,91,343
4,7,91,323
4,8,91,312
4,9,91,302
4,10,91,281
4,11,91,271
4,12,91,261
4,13,91,240
4,14,91,229
4,15,91,209
4,16,91,198
4,17,91,188
4,18,91,167
4,19,94,158
4,20,94,149
4,21,94,128
4,22,94,118
4,23,94,97
4,24,94,87
4,25,96,77
4,26,96,57
4,27,97,46
4,28,102,36
4,29,123,25
4,30,133,23
4,31,154,16
4,32,164,17
4,33,174,17
4,34,195,17
4,35,205,17
4,36,216,19
4,37,235,21
4,38,246,23
4,39,265,32
4,40,271,39
4,41,271,49
4,42,275,70
4,43,275,80
4,44,275,91
4,45,276,111
4,46,276,122
4,47,276,132
4,48,276,153
4,49,276,163
4,50,276,184
4,51,276,194
4,52,276,204
4,53,276,225
4,54,276,235
4,55,276,246
4,56,276,266
4,57,276,277
4,58,276,297
4,59,276,308
4,60,276,318
4,61,276,339
4,62,276,349
4,63,276,359
4,64,276,380
4,65,277,391
4,66,276,410
4,67,276,421
4,68,276,431
4,69,273,452
4,70,270,461
4,71,268,471
4,72,256,491
4,73,251,501
4,74,246,522
4,75,246,532
4,76,246,542
4,77,246,562
4,78,246,573
4,79,246,581
4,80,244,601
4,81,244,611
4,82,241,631
4,83,241,641
4,84,239,651
4,85,236,672
4,86,234,682
4,87,235,693
4,88,232,713
4,89,229,724
4,90,227,734
4,91,225,755
4,92,225,765
4,93,229,786
4,94,226,796
4,95,225,807
4,96,216,822
4,97,205,822
4,98,195,822
4,99,174,822
4,100,164,822
4,101,144,815
4,102,147,805
4,103,145,795
4,104,141,775
4,105,145,766
4,106,145,755
4,107,144,735
4,108,139,725
4,109,139,707
4,110,136,696
4,111,136,686
4,112,134,666
4,113,131,657
4,114,130,647
4,115,128,626
4,116,126,617
4,117,124,597
4,118,124,588
4,119,124,578
4,120,124,557
4,121,124,547
4,122,122,537
4,123,122,516
4,124,118,506
4,125,110,486
4,126,105,477
4,127,101,466
4,128,94,447
5,0,74,481
5,1,70,472
5,2,62,454
5,3,59,445
5,4,52,425
5,5,49,417
5,6,47,408
5,7,43,388
5,8,41,379
5,9,38,359
5,10,36,349
5,11,36,340
5,12,36,320
5,13,36,310
5,14,36,291
5,15,36,281
5,16,36,271
5,17,38,253
5,18,40,243
5,19,40,233
5,20,41,214
5,21,41,204
5,22,43,186
5,23,44,176
5,24,45,166
5,25,46,147
5,26,47,137
5,27,49,117
5,28,49,108
5,29,51,98
5,30,55,78
5,31,65,70
5,32,84,63
5,33,94,59
5,34,104,58
5,35,122,56
5,36,132,56
5,37,151,55
5,38,160,54
5,39,170,53
5,40,189,53
5,41,199,53
5,42,219,53
5,43,228,53
5,44,238,54
5,45,258,56
5,46,267,56
5,47,287,63
5,48,296,70
5,49,300,78
5,50,305,97
5,51,306,107
5,52,308,126
5,53,309,136
5,54,310,146
5,55,313,165
5,56,313,175
5,57,315,184
5,58,316,203
5,59,316,213
5,60,318,232
5,61,318,242
5,62,319,252
5,63,319,272
5,64,321,281
5,65,321,301
5,66,321,311
5,67,323,319
5,68,323,339
5,69,323,349
5,70,319,368
5,71,319,377
5,72,318,387
5,73,315,406
5,74,313,416
5,75,308,434
5,76,305,444
5,77,301,454
5,78,294,472
5,79,290,481
5,80,279,501
5,81,276,510
5,82,271,519
5,83,264,539
5,84,260,547
5,85,253,566
5,86,250,576
5,87,247,585
5,88,242,604
5,89,239,614
5,90,234,633
5,91,233,643
5,92,232,652
5,93,229,670
5,94,228,680
5,95,225,699
5,96,223,708
5,97,223,718
5,98,225,736
5,99,225,745
5,100,225,755
5,101,225,775
5,102,225,784
5,103,225,803
5,104,224,813
5,105,225,822
5,106,228,842
5,107,228,852
5,108,227,871
5,109,227,881
5,110,225,890
5,111,228,909
5,112,225,919
5,113,211,932
5,114,201,935
5,115,191,939
5,116,172,939
5,117,162,937
5,118,142,929
5,119,134,922
5,120,132,912
5,121,134,892
5,122,131,884
5,123,126,865
5,124,130,855
5,125,127,845
5,126,130,828
5,127,132,818
5,128,134,799
5,129,134,789
5,130,134,779
5,131,134,760
5,132,134,750
5,133,132,741
5,134,138,726
5,135,136,716
5,136,134,697
5,137,132,688
5,138,131,678
5,139,128,658
5,140,126,650
5,141,122,630
5,142,120,620
5,143,116,612
5,144,112,593
5,145,109,583
5,146,103,565
5,147,100,555
5,148,97,545
5,149,90,527
5,150,87,518
5,151,82,500
6,0,61,315
6,1,61,304
6,2,61,293
6,3,61,293
6,4,61,282
6,5,59,272
6,6,59,261
6,7,59,250
6,8,59,239
6,9,59,239
6,10,59,228
6,11,59,217
6,12,59,206
6,13,59,195
6,14,59,185
6,15,59,185
6,16,59,174
6,17,59,163
6,18,59,152
6,19,59,141
6,20,59,130
6,21,59,130
6,22,59,119
6,23,59,108
6,24,59,98
6,25,59,87
6,26,59,87
6,27,58,76
6,28,58,65
6,29,58,54
6,30,61,43
6,31,66,32
6,32,66,32
6,33,76,22
6,34,86,18
6,35,97,17
6,36,108,16
6,37,119,15
6,38,119,15
6,39,130,14
6,40,141,12
6,41,152,12
6,42,163,11
6,43,173,11
6,44,173,11
6,45,184,11
6,46,195,11
6,47,206,11
6,48,217,12
6,49,217,12
6,50,228,12
6,51,239,14
6,52,250,15
6,53,260,17
6,54,271,17
6,55,271,17
6,56,282,21
6,57,290,32
6,58,295,43
6,59,297,54
6,60,298,65
6,61,298,65
6,62,298,76
6,63,298,86
6,64,298,97
6,65,298,108
6,66,298,119
6,67,298,119
6,68,298,130
6,69,298,141
6,70,298,152
6,71,298,163
6,72,298,163
6,73,298,173
6,74,298,184
6,75,298,195
6,76,298,206
6,77,298,217
6,78,298,217
6,79,298,228
6,80,298,239
6,81,298,250
6,82,298,260
6,83,298,271
6,84,298,271
6,85,298,282
6,86,298,293
6,87,297,304
6,88,297,315
6,89,296,326
6,90,296,326
6,91,295,336
6,92,292,347
6,93,288,358
6,94,282,369
6,95,282,369
6,96,274,380
6,97,269,391
6,98,265,402
6,99,263,413
6,100,262,423
6,101,262,423
6,102,261,434
6,103,258,445
6,104,253,456
6,105,248,467
6,106,240,478
6,107,240,478
6,108,233,488
6,109,227,499
6,110,223,509
6,111,221,520
6,112,221,531
6,113,221,531
6,114,225,542
6,115,226,553
6,116,223,564
6,117,224,575
6,118,224,575
6,119,226,586
6,120,223,596
6,121,215,606
6,122,204,613
6,123,193,616
6,124,193,616
6,125,182,617
6,126,171,617
6,127,160,616
6,128,149,611
6,129,140,605
6,130,140,605
6,131,135,595
6,132,132,584
6,133,135,573
6,134,133,562
6,135,131,551
6,136,131,551
6,137,133,540
6,138,137,529
6,139,136,519
6,140,133,508
6,141,133,508
6,142,130,497
6,143,123,487
6,144,113,476
6,145,107,465
6,146,103,454
6,147,103,454
6,148,99,444
6,149,96,434
6,150,95,423
6,151,93,412
6,152,92,401
6,153,92,401
6,154,88,390
6,155,81,379
6,156,74,369
6,157,69,358
6,158,65,348
6,159,65,348
6,160,63,337
7,0,54,439
7,1,54,418
7,2,54,408
7,3,54,389
7,4,54,379
7,5,54,358
7,6,56,348
7,7,56,328
7,8,56,318
7,9,56,297
7,10,56,287
7,11,56,266
7,12,56,256
7,13,56,236
7,14,56,225
7,15,56,205
7,16,56,184
7,17,56,174
7,18,56,153
7,19,56,143
7,20,56,122
7,21,56,112
7,22,54,93
7,23,54,83
7,24,55,63
7,25,56,53
7,26,63,32
7,27,73,23
7,28,94,15
7,29,104,12
7,30,125,10
7,31,133,7
7,32,154,5
7,33,175,5
7,34,184,7
7,35,205,8
7,36,215,10
7,37,236,15
7,38,246,19
7,39,262,37
7,40,265,48
7,41,267,68
7,42,268,79
7,43,266,99
7,44,266,110
7,45,266,130
7,46,266,141
7,47,266,161
7,48,266,182
7,49,266,192
7,50,266,213
7,51,266,223
7,52,266,244
7,53,266,254
7,54,266,275
7,55,266,285
7,56,266,306
7,57,266,316
7,58,266,337
7,59,266,347
7,60,266,368
7,61,266,378
7,62,266,399
7,63,266,419
7,64,266,430
7,65,266,450
7,66,266,461
7,67,266,481
7,68,266,492
7,69,265,512
7,70,262,523
7,71,259,543
7,72,256,554
7,73,251,573
7,74,248,584
7,75,243,603
7,76,240,614
7,77,234,634
7,78,228,654
7,79,225,663
7,80,220,684
7,81,217,694
7,82,212,715
7,83,209,725
7,84,206,746
7,85,205,756
7,86,202,777
7,87,202,787
7,88,203,808
7,89,206,817
7,90,203,837
7,91,203,847
7,92,202,867
7,93,182,868
7,94,171,870
7,95,151,870
7,96,140,869
7,97,120,867
7,98,119,857
7,99,122,837
7,100,118,826
7,101,124,807
7,102,124,796
7,103,124,776
7,104,120,765
7,105,117,745
7,106,117,734
7,107,112,715
7,108,111,704
7,109,104,684
7,110,98,663
7,111,96,653
7,112,88,632
7,113,85,623
7,114,79,603
7,115,76,594
7,116,70,573
7,117,68,563
7,118,63,542
7,119,60,532
7,120,59,511
7,121,57,501
7,122,54,480
7,123,54,470
8,0,42,404
8,1,40,394
8,2,40,373
8,3,40,362
8,4,40,352
8,5,40,331
8,6,40,320
8,7,42,300
8,8,41,289
8,9,42,279
8,10,42,258
8,11,42,247
8,12,42,237
8,13,42,216
8,14,42,206
8,15,42,195
8,16,42,174
8,17,42,164
8,18,42,143
8,19,42,132
8,20,42,122
8,21,43,101
8,22,44,91
8,23,45,80
8,24,51,59
8,25,59,49
8,26,70,40
8,27,90,33
8,28,101,31
8,29,122,27
8,30,132,27
8,31,143,26
8,32,164,25
8,33,174,25
8,34,184,25
8,35,205,27
8,36,216,29
8,37,237,32
8,38,247,35
8,39,258,39
8,40,278,54
8,41,282,65
8,42,284,75
8,43,289,96
8,44,290,107
8,45,290,117
8,46,290,138
8,47,290,148
8,48,290,169
8,49,291,180
8,50,292,190
8,51,292,211
8,52,292,222
8,53,292,232
8,54,292,253
8,55,292,263
8,56,292,274
8,57,292,295
8,58,292,305
8,59,292,326
8,60,291,336
8,61,291,347
8,62,291,368
8,63,291,378
8,64,291,389
8,65,290,410
8,66,290,420
8,67,288,431
8,68,282,450
8,69,276,461
8,70,264,479
8,71,257,489
8,72,251,500
8,73,242,521
8,74,241,531
8,75,239,541
8,76,238,562
8,77,237,573
8,78,235,583
8,79,232,604
8,80,228,615
8,81,223,635
8,82,221,646
8,83,218,656
8,84,215,677
8,85,213,688
8,86,212,698
8,87,215,719
8,88,220,728
8,89,217,739
8,90,211,760
8,91,218,764
8,92,215,785
8,93,204,789
8,94,194,790
8,95,173,790
8,96,163,790
8,97,152,790
8,98,131,790
8,99,121,789
8,100,110,771
8,101,112,762
8,102,117,755
8,103,112,734
8,104,110,724
8,105,117,716
8,106,117,695
8,107,117,685
8,108,115,675
8,109,111,654
8,110,109,643
8,111,104,622
8,112,102,612
8,113,100,601
8,114,96,581
8,115,95,570
8,116,95,560
8,117,94,539
8,118,94,528
8,119,90,518
8,120,82,497
8,121,74,487
8,122,60,467
8,123,54,456
8,124,50,446
8,125,44,425
9,0,69,385
9,1,69,377
9,2,69,369
9,3,69,360
9,4,69,344
9,5,69,336
9,6,69,327
9,7,70,319
9,8,69,311
9,9,70,303
9,10,70,286
9,11,70,278
9,12,70,270
9,13,70,261
9,14,70,253
9,15,70,245
9,16,70,237
9,17,70,220
9,18,70,212
9,19,70,204
9,20,70,195
9,21,70,187
9,22,70,179
9,23,72,162
9,24,72,154
9,25,72,146
9,26,72,138
9,27,72,129
9,28,72,121
9,29,70,114
9,30,70,97
9,31,70,89
9,32,70,81
9,33,70,73
9,34,72,64
9,35,73,56
9,36,79,43
9,37,86,36
9,38,92,32
9,39,99,27
9,40,107,25
9,41,116,22
9,42,124,21
9,43,140,19
9,44,149,18
9,45,157,17
9,46,165,17
9,47,173,17
9,48,181,17
9,49,190,17
9,50,206,18
9,51,214,18
9,52,223,19
9,53,231,19
9,54,239,21
9,55,247,24
9,56,264,28
9,57,272,30
9,58,280,36
9,59,287,45
9,60,292,53
9,61,295,61
9,62,295,69
9,63,295,86
9,64,295,94
9,65,295,102
9,66,295,111
9,67,294,119
9,68,292,127
9,69,292,144
9,70,292,152
9,71,292,160
9,72,292,168
9,73,292,177
9,74,292,185
9,75,292,193
9,76,292,210
9,77,292,218
9,78,292,226
9,79,292,234
9,80,294,243
9,81,294,251
9,82,294,267
9,83,294,276
9,84,294,284
9,85,294,292
9,86,294,300
9,87,294,309
9,88,294,317
9,89,294,333
9,90,294,342
9,91,295,350
9,92,295,358
9,93,295,366
9,94,295,374
9,95,295,391
9,96,295,399
9,97,297,406
9,98,297,415
9,99,295,423
9,100,294,431
9,101,292,439
9,102,286,456
9,103,281,464
9,104,276,472
9,105,269,481
9,106,261,489
9,107,256,496
9,108,249,513
9,109,247,521
9,110,246,529
9,111,244,536
9,112,243,545
9,113,242,553
9,114,241,561
9,115,239,578
9,116,237,586
9,117,236,593
9,118,235,601
9,119,234,610
9,120,233,618
9,121,230,634
9,122,228,643
9,123,228,650
9,124,227,658
9,125,226,665
9,126,225,674
9,127,223,681
9,128,220,694
9,129,220,703
9,130,225,708
9,131,227,715
9,132,226,723
9,133,224,732
9,134,225,746
9,135,221,752
9,136,214,757
9,137,206,759
9,138,198,759
9,139,190,759
9,140,182,759
9,141,165,757
9,142,157,757
9,143,149,756
9,144,141,751
9,145,138,743
9,146,139,735
9,147,139,727
9,148,138,710
9,149,144,705
9,150,144,697
9,151,138,690
9,152,139,683
9,153,139,675
9,154,137,658
9,155,137,650
9,156,136,642
9,157,134,634
9,158,133,625
9,159,133,617
9,160,131,609
9,161,129,593
9,162,127,585
9,163,126,577
9,164,125,569
9,165,123,561
9,166,123,553
9,167,120,537
9,168,119,528
9,169,117,520
9,170,115,512
9,171,112,504
9,172,107,495
9,173,102,488
9,174,90,473
9,175,84,464
9,176,80,457
9,177,76,449
9,178,73,442
9,179,71,433
9,180,67,418
9,181,68,410
9,182,69,401
10,0,42,544
10,1,40,531
10,2,40,519
10,3,40,506
10,4,40,493
10,5,40,481
10,6,40,468
10,7,40,455
10,8,40,443
10,9,40,430
10,10,40,417
10,11,40,405
10,12,40,392
10,13,42,379
10,14,40,367
10,15,40,354
10,16,40,341
10,17,40,329
10,18,40,316
10,19,40,303
10,20,40,291
10,21,40,278
10,22,40,265
10,23,41,253
10,24,42,240
10,25,42,227
10,26,42,215
10,27,42,202
10,28,42,189
10,29,42,177
10,30,42,164
10,31,42,151
10,32,42,139
10,33,42,139
10,34,44,126
10,35,44,113
10,36,45,101
10,37,46,88
10,38,48,75
10,39,51,64
10,40,56,52
10,41,62,41
10,42,74,35
10,43,86,32
10,44,99,30
10,45,111,26
10,46,124,23
10,47,137,23
10,48,149,23
10,49,161,23
10,50,174,21
10,51,187,21
10,52,198,23
10,53,211,23
10,54,224,25
10,55,236,26
10,56,249,28
10,57,262,29
10,58,274,32
10,59,285,38
10,60,298,50
10,61,304,61
10,62,304,73
10,63,305,86
10,64,306,98
10,65,307,111
10,66,307,124
10,67,307,136
10,68,307,149
10,69,307,162
10,70,307,174
10,71,307,187
10,72,307,200
10,73,307,212
10,74,307,225
10,75,307,238
10,76,306,249
10,77,307,262
10,78,305,274
10,79,305,286
10,80,305,299
10,81,305,312
10,82,305,324
10,83,305,337
10,84,305,350
10,85,305,362
10,86,305,375
10,87,305,388
10,88,305,400
10,89,305,413
10,90,305,426
10,91,305,438
10,92,305,451
10,93,305,464
10,94,305,476
10,95,305,489
10,96,305,502
10,97,305,502
10,98,305,514
10,99,305,527
10,100,304,540
10,101,302,552
10,102,300,564
10,103,298,577
10,104,295,589
10,105,291,602
10,106,288,615
10,107,284,627
10,108,280,639
10,109,277,651
10,110,272,663
10,111,267,676
10,112,263,689
10,113,261,701
10,114,259,714
10,115,256,726
10,116,254,738
10,117,250,751
10,118,247,764
10,119,245,776
10,120,241,789
10,121,241,802
10,122,241,813
10,123,240,826
10,124,238,839
10,125,238,851
10,126,236,864
10,127,235,877
10,128,234,889
10,129,233,902
10,130,233,915
10,131,231,926
10,132,231,939
10,133,229,952
10,134,227,964
10,135,228,977
10,136,234,987
10,137,233,999
10,138,229,1012
10,139,226,1024
10,140,235,1032
10,141,233,1042
10,142,229,1055
10,143,220,1064
10,144,207,1068
10,145,194,1069
10,146,181,1069
10,147,169,1069
10,148,156,1069
10,149,143,1068
10,150,131,1066
10,151,118,1062
10,152,110,1049
10,153,108,1037
10,154,111,1028
10,155,113,1018
10,156,111,1006
10,157,109,993
10,158,111,980
10,159,113,969
10,160,113,956
10,161,113,956
10,162,111,943
10,163,111,931
10,164,110,918
10,165,108,906
10,166,108,894
10,167,106,881
10,168,106,868
10,169,105,856
10,170,104,844
10,171,102,831
10,172,103,819
10,173,101,806
10,174,99,793
10,175,99,781
10,176,97,768
10,177,95,755
10,178,92,743
10,179,90,730
10,180,88,717
10,181,84,705
10,182,80,692
10,183,77,679
10,184,73,667
10,185,69,654
10,186,65,641
10,187,61,631
10,188,58,619
10,189,54,606
10,190,51,594
10,191,47,581
10,192,46,568
11,0,55,515
11,1,54,501
11,2,54,488
11,3,54,474
11,4,54,460
11,5,54,447
11,6,54,433
11,7,54,419
11,8,53,406
11,9,53,392
11,10,53,378
11,11,53,365
11,12,52,351
11,13,52,337
11,14,52,324
11,15,52,310
11,16,51,296
11,17,51,283
11,18,50,269
11,19,50,255
11,20,50,242
11,21,50,228
11,22,50,214
11,23,49,200
11,24,48,187
11,25,48,173
11,26,47,146
11,27,48,132
11,28,50,118
11,29,51,105
11,30,53,91
11,31,58,77
11,32,67,64
11,33,81,52
11,34,95,46
11,35,108,42
11,36,122,39
11,37,136,37
11,38,149,36
11,39,163,34
11,40,177,34
11,41,190,35
11,42,204,37
11,43,218,39
11,44,231,42
11,45,245,47
11,46,259,55
11,47,271,66
11,48,280,80
11,49,283,94
11,50,286,107
11,51,288,121
11,52,289,135
11,53,289,148
11,54,289,162
11,55,290,176
11,56,290,189
11,57,290,203
11,58,290,217
11,59,290,231
11,60,290,244
11,61,290,258
11,62,290,272
11,63,291,285
11,64,291,299
11,65,291,313
11,66,291,326
11,67,292,340
11,68,292,354
11,69,293,367
11,70,293,381
11,71,295,395
11,72,293,408
11,73,294,422
11,74,294,436
11,75,294,449
11,76,294,463
11,77,295,477
11,78,295,490
11,79,294,518
11,80,292,531
11,81,290,545
11,82,287,559
11,83,284,572
11,84,280,586
11,85,276,600
11,86,272,613
11,87,267,627
11,88,263,641
11,89,259,654
11,90,256,668
11,91,254,682
11,92,252,695
11,93,249,709
11,94,247,723
11,95,244,736
11,96,244,750
11,97,242,764
11,98,241,777
11,99,241,791
11,100,240,805
11,101,239,819
11,102,238,832
11,103,237,846
11,104,236,860
11,105,235,873
11,106,234,887
11,107,234,901
11,108,233,914
11,109,238,928
11,110,238,942
11,111,236,955
11,112,236,968
11,113,239,981
11,114,236,994
11,115,227,1007
11,116,213,1014
11,117,200,1017
11,118,186,1018
11,119,172,1018
11,120,159,1017
11,121,145,1013
11,122,131,1002
11,123,125,989
11,124,124,975
11,125,130,964
11,126,126,951
11,127,124,937
11,128,128,925
11,129,128,912
11,130,125,884
11,131,124,871
11,132,123,857
11,133,122,843
11,134,121,830
11,135,119,816
11,136,118,802
11,137,116,788
11,138,116,775
11,139,115,761
11,140,113,747
11,141,110,734
11,142,109,720
11,143,105,706
11,144,103,693
11,145,100,679
11,146,96,665
11,147,93,652
11,148,88,638
11,149,83,624
11,150,79,611
11,151,74,597
11,152,69,583
11,153,66,570
11,154,62,556
11,155,59,542
12,0,71,384
12,1,71,374
12,2,71,365
12,3,71,355
12,4,71,345
12,5,71,335
12,6,71,335
12,7,71,326
12,8,71,316
12,9,73,306
12,10,72,296
12,11,73,288
12,12,73,278
12,13,73,268
12,14,73,259
12,15,73,249
12,16,73,239
12,17,73,239
12,18,73,229
12,19,73,220
